,Unnamed: 0,AFFGEOID,ALAND,AWATER,CD114FP,CDSESSN,GEOID,LSAD,STATEFP,AreaUncert,CvxHullPS,CvxHullPT,CvxHullPTB,HoleCount,PolsbyPopp,PolyCount,ReockPS,ReockPT,ReockPTB,Schwartzbe,areaAH,perimSH
109,109,5001400,246915922,19228539,9,114,3409,C2,34,2097500.0,0.5862914935,0.5862914935,0.5873090912,0.0,0.18039187269999998,1.0,0.4577272755,0.4577272755,0.44799883520000006,0.42472564409999997,266357335.82884553,136216.2059275678
110,110,5001400,98686018168,435843057,4,114,804,C2,8,2000785.0,0.8121856581999999,0.8121856581999999,0.8134741601000001,0.0,0.3729802732,1.0,0.4631707222,0.4631707222,0.6191799349,0.6107211092,99117214965.64609,1827412.3092242256
111,111,5001400,541609936,954825589,27,114,1227,C2,12,4053596.5,0.5217666564,0.4518844671,0.7703962487999999,0.0,0.1058848035,5.0,0.1714231237,0.18920155649999998,0.31603927649999997,0.3253994522,600804483.9202166,267026.70522676874
112,112,5001400,6510979548,1027597335,11,114,1211,C2,12,3752876.0,0.6932431777,0.6919176425,0.7106924894,0.0,0.2792458798,2.0,0.49296459119999997,0.493318808,0.5264595320000001,0.5284372051,7013601603.593647,561800.4613458269
113,113,5001400,20880734361,2248723578,1,114,1301,C2,13,2595632.0,0.737340276,0.7373530615,0.8565361241,0.0,0.2101756872,2.0,0.38232658,0.38233161649999997,0.4993209135,0.45844921990000004,21806608069.63536,1141846.5734384868
114,114,5001400,10252900076,132018111,2,114,1802,C2,18,3149075.5,0.8258166943,0.8258166943,0.826055512,0.0,0.4697485046,1.0,0.5792646215999999,0.5792646215999999,0.6011674150999999,0.6853820136,10383969399.590551,527052.5619489627
115,115,5001400,478784802,5411425,13,114,2613,C2,26,4347904.0,0.6116295436,0.6116295436,0.6253094113000001,0.0,0.1843904982,1.0,0.3117199588,0.3117199588,0.38918310829999997,0.42940714729999996,484228187.4807312,181660.5800044137
116,116,5001400,13150575882,386910918,22,114,3622,C2,36,4143427.0,0.6469570387,0.6469570387,0.6507909259,0.0,0.2242404023,1.0,0.3828269546,0.3828269546,0.4049443817,0.4735402859,13497336548.488527,869705.1433929148
117,117,5001400,1321405516,1831736465,25,114,3625,C2,36,2062368.5,0.842540339,0.842540339,0.915129603,0.0,0.5296696255,1.0,0.5133154194,0.5133154194,0.6242624901,0.7277840514,1343129192.5042536,178509.48291404487
118,118,5001400,2782975803,82810362,3,114,4103,C2,41,2283198.0,0.7128648656000001,0.7128648656000001,0.8018126906999999,0.0,0.2487691082,1.0,0.38380334950000006,0.38380334950000006,0.4975548828,0.4987675893,2865500448.2316895,380458.1990369702
119,119,5001400,2927356889,697336498,10,114,1210,C2,12,0.0,0.7329685394,0.7329685394,0.7329676214,0.0,0.20199721420000002,1.0,0.39782462399999996,0.39782462399999996,0.39207515090000006,0.44944100189999997,3624259289.4547334,474834.0697213232
120,120,5001400,19816654953,308022636,17,114,4817,C2,48,0.0,0.6727389999,0.6727389999,0.6727403512000001,1.0,0.2033466335,1.0,0.4423715428,0.4423715428,0.44170813579999996,0.4509397226,20124660280.22448,1115194.7534577672
121,121,5001400,560002790,1176469688,47,114,647,C2,6,2126398.0,0.7199374965,0.13741454990000002,0.7163259747,0.0,0.0849316619,3.0,0.23531111429999998,0.0493298479,0.32983019690000004,0.2914303723,587401223.9499601,294806.8324010464
122,122,5001400,19517171072,235702876,2,114,802,C2,8,2090677.0,0.7640740273000001,0.7640740273000001,0.7645214647,0.0,0.2353108414,1.0,0.49262913810000003,0.49262913810000003,0.5014637586,0.4850884882,19752357213.40947,1027054.3567066359
123,123,5001400,10300761240,4036014271,1,114,2401,C2,24,2574948.0,0.5004926029,0.48290823369999997,0.7162148998000001,0.0,0.044149916799999994,10.0,0.2193641649,0.2201221569,0.5095189095,0.2101188159,11203000072.474165,1785694.4820226473
124,124,5001400,902930408,440381767,2,114,2402,C2,24,5299891.0,0.44104131950000003,0.39009471840000004,0.4377795429,0.0,0.031247380699999997,10.0,0.2190446945,0.18427298539999998,0.22033387489999998,0.17676928649999998,977140681.2621247,626868.822013784
125,125,5001400,5060012471,3734225462,14,114,3914,C2,39,2225805.0,0.8194245662,0.8194245662,0.8263300906000001,0.0,0.2732218459,1.0,0.41080993520000003,0.41080993520000003,0.6381581491,0.5227062712,5152099095.637849,486787.39647156117
126,126,5001400,11837020194,372481465,3,114,4703,C2,47,6417118.0,0.6169711701,0.6169711701,0.6279050198,3.0,0.1246111835,1.0,0.3138247427,0.3138247427,0.3966813846,0.35300309280000003,12212261428.880941,1109748.2476512524
127,127,5001400,16022151732,1095021326,1,114,5301,C2,53,2912152.0,0.7816447513,0.7317502169,0.8039680658,0.0,0.21564221309999998,5.0,0.5070162212,0.4494296276,0.5840729519,0.4643729246,16317565573.831427,975137.201811317
128,128,5001400,17832799687,3683662579,24,114,624,C2,6,3806248.0,0.7410215582999999,0.5171715118,0.7975303091,0.0,0.1904472427,5.0,0.2897198963,0.2039406994,0.4357522966,0.43640261539999997,17942345656.765507,1088070.9036153571
129,129,5001400,6083579622,4835388655,5,114,2605,C2,26,2231049.0,0.5828766617,0.583030289,0.7302458428,0.0,0.1607430244,4.0,0.1999081729,0.19994177440000002,0.2467557796,0.4009277046,6227540328.909444,697745.6517673904
130,130,5001400,861425138,84706367,4,114,2704,C2,27,2017935.0,0.877269492,0.877269492,0.9148926575,0.0,0.5684797736,1.0,0.5583743312,0.5583743312,0.6014786947,0.7539759768000001,946219662.6001693,144625.011892158
131,131,5001400,2218364564,116829570,9,114,3709,C2,37,2620125.0,0.508889704,0.508889704,0.5462849919,0.0,0.086365996,1.0,0.16680894699999999,0.16680894699999999,0.1885567366,0.2938809215,2335470634.293135,582935.8227692202
132,132,5001400,2119985736,145652184,15,114,1215,C2,12,0.0,0.7472620948,0.7472620948,0.7472679915,0.0,0.2738879458,1.0,0.43966010299999997,0.43966010299999997,0.4495874182,0.5233430479,2265778127.828133,322423.8523601112
133,133,5001400,135857813,889689,4,114,1704,C2,17,108644.0,0.4195085694,0.4195085694,0.41950995329999996,0.0,0.055696629299999995,1.0,0.2982331765,0.2982331765,0.29731956239999996,0.2360013332,136752427.2173372,175653.9810950231
134,134,5001400,351510165,16642555,5,114,2705,C2,27,0.0,0.8255776579,0.8255776579,0.8255791004,0.0,0.36408363920000003,1.0,0.5179416186,0.5179416186,0.5003039436,0.6033934365,368174804.039576,112727.8911121741
135,135,5001400,1803034371,329896892,18,114,618,C2,6,4515298.5,0.8044455068999999,0.8044455068999999,0.8160460706,0.0,0.2381397754,1.0,0.5873602988000001,0.5873602988000001,0.6567447612,0.4879956715,1812363055.0999746,309251.3203023745
136,136,5001400,24931996996,449447372,2,114,1302,C2,13,2571538.0,0.830008649,0.830008649,0.8498971009999999,0.0,0.314775594,1.0,0.44158241789999997,0.44158241789999997,0.5325739495,0.5610486556000001,25381300288.379013,1006610.2296934313
137,137,5001400,17956603398,338969478,17,114,1717,C2,17,2652458.0,0.538516627,0.538516627,0.6460942514,0.0,0.19430177699999998,1.0,0.31248200379999996,0.31248200379999996,0.417317247,0.4407967525,18294880742.60774,1087755.6235444886
138,138,5001400,18087440399,5595387465,3,114,2203,C2,22,3989974.0,0.7680359164,0.7590558699,0.9117350639,0.0,0.18218891210000002,6.0,0.3336518159,0.3379935919,0.6005222313,0.42683593119999996,20221216074.324608,1180993.7401356243
139,139,5001400,27383797448,408991883,1,114,2801,C2,28,2030371.5,0.811818562,0.811818562,0.8160466075,0.0,0.3436269212,1.0,0.4891931782,0.4891931782,0.5736881697,0.5861969986,27793018880.791054,1008159.3976124631
140,140,5001400,73725753,39260843,14,114,3614,C2,36,2654416.0,0.5705112496,0.5515047715,0.619729689,0.0,0.1372003237,2.0,0.2766342573,0.2787239204,0.3198532475,0.3704056205,89407068.88546191,90492.6471300034
141,141,5001400,3365082966,44755518,4,114,4504,C2,45,2465933.0,0.7969800443999999,0.7969800443999999,0.8126527311,0.0,0.2808630141,1.0,0.4490392153,0.4490392153,0.49548058310000004,0.5299651065,3410388238.012946,390624.5791704121
142,142,5001400,143131706,351787,37,114,637,C2,6,0.0,0.8177962570999999,0.8177962570999999,0.8178010242,0.0,0.34248773369999996,1.0,0.48736477899999997,0.48736477899999997,0.47159574060000004,0.5852245156,143498144.41971254,72561.3850261154
143,143,5001400,1330795295,166994670,7,114,1207,C2,12,0.0,0.7717239281,0.7717239281,0.77171756,0.0,0.22164637690000003,1.0,0.6105775115,0.6105775115,0.5584199745,0.47079334840000003,1497225269.1180143,291352.12355575693
144,144,5001400,609345587,4419928,18,114,4818,C2,48,0.0,0.5870770186,0.5870770186,0.5870844765,0.0,0.08264435860000001,1.0,0.3661310579,0.3661310579,0.3661340676,0.2874793185,613689618.8962274,305472.9181701087
145,145,5001400,3232924723,87367292,5,114,905,C2,9,2024022.5,0.7491437989,0.7491437989,0.7505515856,0.0,0.2277686772,1.0,0.5437908578,0.5437908578,0.6447997163,0.4772511678,3319978702.9206786,427982.0761026973
146,146,5001400,31206210006,228642475,1,114,1901,C2,19,2151703.5,0.6730864837,0.6730864837,0.7113831086,0.0,0.2945424934,1.0,0.39694483,0.39694483,0.5898631506,0.5427176922,31433733784.534283,1158054.3384205585
147,147,5001400,10439396669,14395703699,1,114,2201,C2,22,6335992.5,0.5761586371999999,0.43867805670000004,0.6888955009000001,0.0,0.032993332400000006,43.0,0.2888463942,0.2913178798,0.5452042262,0.18164066829999997,14794920024.175226,2373822.0078004864
148,148,5001400,8511484178,4734294259,1,114,2301,C2,23,2284040.0,0.6132167413,0.47649578979999996,0.7373776976,0.0,0.049909955,74.0,0.3108529317,0.266896901,0.6457626912,0.22340536030000002,9358435607.814224,1535016.2276436884
149,149,5001400,6381144596,625513419,1,114,3301,C2,33,2167319.5,0.647856526,0.6173764039,0.7274555765,0.0,0.1858906382,4.0,0.2930879735,0.2930943353,0.42275995710000003,0.4311503661,6828644164.022543,679427.9583392825
150,150,5001400,169861399,126902111,11,114,3611,C2,36,5998616.0,0.8346708709,0.6902431609,0.9463761865000001,0.0,0.2703799661,3.0,0.37932216950000003,0.2881710625,0.8654173753,0.5199807363000001,172987869.3832108,89665.5263566908
151,151,5001400,26315652,7203614,13,114,3613,C2,36,3156693.5,0.6463275866,0.6463275866,0.6504507107999999,0.0,0.2902108255,1.0,0.2546252269,0.2546252269,0.3038972827,0.5387121917000001,33457138.89572954,38062.0808465184
152,152,5001400,4226104901,143411697,1,114,4001,C2,40,1999968.0,0.49599125990000004,0.49599125990000004,0.4960040203,0.0,0.2072536932,1.0,0.2540006427,0.2540006427,0.2574935438,0.4552512418,4369449010.8201475,514715.3626348421
153,153,5001400,54379812758,1950614933,2,114,4002,C2,40,2146585.0,0.8053994346,0.8053994346,0.8556098095999999,0.0,0.2677907021,1.0,0.4347525469,0.4347525469,0.6093388221,0.5174849777,56329045143.789116,1625823.4366673494
154,154,5001400,3837152337,2069385210,5,114,2405,C2,24,2113784.0,0.7110951570999999,0.7111488183,0.9015462748999999,0.0,0.18560997059999998,4.0,0.3226430659,0.3226710913,0.5636555482,0.4308247562,4134129769.215295,529049.5307376727
155,155,5001400,2226216466,24164984,8,114,2408,C2,24,4484985.5,0.5359268567000001,0.5359268567000001,0.5448496299,0.0,0.08642544630000001,1.0,0.3279771969,0.3279771969,0.3928694968,0.293982051,2250926984.846693,572090.6110820001
156,156,5001400,10009771518,64676659,7,114,3907,C2,39,0.0,0.6166895378,0.6166895378,0.6166907559,0.0,0.1289574357,1.0,0.5263241432,0.5263241432,0.4858132233,0.35910644070000003,10074173431.61326,990801.0296397208
157,157,5001400,12082200183,122466513,4,114,3904,C2,39,11731626.5,0.5363545668,0.5363545668,0.5476632718,0.0,0.15093032439999998,1.0,0.2584719161,0.2584719161,0.28780112480000003,0.3884975217,12197011875.060324,1007728.1784737948
158,158,5001400,1961346008,33224585,3,114,2003,C2,20,4477376.0,0.8477885668,0.8477885668,0.8732933088,0.0,0.4560737148,1.0,0.42258618530000003,0.42258618530000003,0.6143933979999999,0.6753322996,1993743987.8912115,234380.8397297304
159,159,5001400,36631037175,530219778,2,114,2002,C2,20,5341707.5,0.7389174577,0.7389174577,0.7553289994,0.0,0.3496709046,1.0,0.3470996026,0.3470996026,0.46465040840000005,0.5913297765,37159471640.638,1155606.4272308615
160,160,5001400,332656367,2454584430,4,114,5504,C2,55,2189157.5,0.719036997,0.719036997,0.7796402445,0.0,0.1468747798,1.0,0.3014401042,0.3014401042,0.41984859409999997,0.38324245560000003,336215676.56118053,169605.6428655142
161,161,5001400,11750220587,189203227,2,114,5502,C2,55,3860861.0,0.8784599959,0.8784599959,0.8794742932999999,0.0,0.4349290261,1.0,0.5397173028,0.5397173028,0.5898831762,0.6594914905,11940131203.09075,587354.4795832895
162,162,5001400,196349394266,3379810671,1,114,4600,C1,46,0.0,0.9281493693,0.9281493693,1.0,0.0,0.5817248705,1.0,0.49440878950000006,0.49440878950000006,1.0,0.7627089028,199727320058.74173,2077135.6210739696
163,163,5001400,5148623217,297839616,2,114,902,C2,9,2311790.5,0.8258813083,0.8258813083,0.8438165513,0.0,0.3938355056,1.0,0.5553723224,0.5553723224,0.7163950389,0.6275631487,5311073486.452514,411659.9850423526
164,164,5001400,1982354906,694777592,2,114,4402,C2,44,2989162.0,0.8256056217000001,0.7177261115000001,0.9470381756,0.0,0.3062008728,2.0,0.39338215579999997,0.2775686894,0.7500499559,0.5533542019,2096259646.4366622,293308.2352828807
165,165,5001400,4859795621,587464913,4,114,1204,C2,12,2029210.0,0.732463667,0.732463667,0.8732071036,0.0,0.1472065772,1.0,0.4751907796,0.4751907796,0.6365662717,0.3836750933,5123348590.294852,661330.0814717192
166,166,5001400,27742738757,213229360,5,114,4205,C2,42,2004593.5,0.7298340641,0.7298340641,0.7862984922,0.0,0.2691074316,1.0,0.457204792,0.457204792,0.5274937551,0.518755657,27955727679.12406,1142555.9781088352
167,167,5001400,10803479813,176071775,6,114,106,C2,1,0.0,0.6909446077,0.6909446077,0.6909442664,0.0,0.14092815179999998,1.0,0.4580259183,0.4580259183,0.42812716030000003,0.37540398469999997,10980107685.4212,989485.3158166914
168,168,5001400,419730021,3144993,7,114,4807,C2,48,0.0,0.5547108085,0.5547108085,0.5547142213,0.0,0.1402569201,1.0,0.3331229905,0.3331229905,0.3275017837,0.37450890530000003,422831647.3795481,194637.50352722962
169,169,5001400,1398012598,4391235,8,114,408,C2,4,0.0,0.6594804248,0.6594804248,0.6594788727,0.0,0.20455601920000002,1.0,0.3572798686,0.3572798686,0.35728221340000005,0.4522786964,1402379140.1264243,293515.8253621469
170,170,5001400,11620857452,145811939,9,114,1809,C2,18,2182896.0,0.799387093,0.799387093,0.8237149119,0.0,0.3609062864,1.0,0.4179691671,0.4179691671,0.47501130350000004,0.6007547639999999,11765007412.942766,640035.1287026872
171,171,5001400,49858115741,807517049,4,114,5304,C2,53,4167832.0,0.6570856337,0.6570856337,0.6593599165999999,0.0,0.2407428577,1.0,0.43568339799999994,0.43568339799999994,0.4519417432,0.49065553869999995,50668031313.84877,1626279.7017500347
172,172,5001400,158364990,18633403,98,114,1198,C4,11,0.0,0.856408051,0.856408051,0.9999982854,0.0,0.5497946284,1.0,0.43313197810000004,0.43313197810000004,0.9999918875,0.7414813743,176929722.14435887,63592.3806448721
173,173,5001400,4482867913,318962871,5,114,605,C2,6,2459741.5,0.7108777269,0.7108777269,0.7298375012999999,0.0,0.1659410613,1.0,0.2805986878,0.2805986878,0.3152186428,0.40735863969999997,4670413434.864129,594710.5786729222
174,174,5001400,5419985905,2031556045,2,114,3402,C2,34,5150631.0,0.7789235154999999,0.7789235154999999,0.8815856402,0.0,0.2864707235,1.0,0.46831322909999995,0.46831322909999995,0.6531546217,0.5352295989,5909735675.222297,509153.6223493332
175,175,5001400,20300724551,138380234,2,114,402,C2,4,2000930.0,0.8846461992,0.8846461992,0.8848792584999999,0.0,0.4925507991,1.0,0.5177532404999999,0.5177532404999999,0.6573716729,0.7018196343,20439383645.326084,722126.5549391964
176,176,5001400,15005445873,215865613,13,114,1713,C2,17,2248041.5,0.559169732,0.559169732,0.5766578364,0.0,0.19169270859999998,1.0,0.296903551,0.296903551,0.3028685148,0.4378272588,15220778735.204004,998896.6838893434
177,177,5001400,179856895770,1902717547,2,114,4102,C2,41,2115300.0,0.8695422111,0.8695422111,0.9099350823000001,0.0,0.4943471241,1.0,0.5023670892000001,0.5023670892000001,0.7621634643,0.7030982322,181760070814.3833,2149503.554659204
178,178,5001400,88362563246,813197765,3,114,4003,C2,40,2238464.5,0.6901380565,0.6901380565,0.9119642145,0.0,0.2727044206,1.0,0.2869789886,0.2869789886,0.7663709528,0.5222110881,89177730627.81183,2027155.4401209918
179,179,5001400,2432374538,807090323,26,114,626,C2,6,5983512.0,0.7897440388,0.32138857190000003,0.7545562532,0.0,0.2250946264,3.0,0.4357143286,0.12281308369999999,0.4489731764,0.47444138350000004,2462129977.886325,370747.17994044314
180,180,5001400,2996689840,624729701,1,114,1801,C2,18,2382259.5,0.7614457963,0.7614457963,0.8564520496,0.0,0.44156077229999996,1.0,0.392381015,0.392381015,0.5324780165,0.664500393,3019546979.116921,293143.71363660076
181,181,5001400,5368517143,17435303,18,114,4218,C2,42,2127730.0,0.6691110267,0.6691110267,0.6692870749000001,0.0,0.17545704809999998,1.0,0.37975730399999996,0.37975730399999996,0.45034346270000003,0.418875934,5385871843.986455,621079.9801292779
182,182,5001400,3189342922,81980459,20,114,3620,C2,36,0.0,0.7706060288,0.7706060288,0.7706089153,0.0,0.3486736845,1.0,0.5117876732,0.5117876732,0.5091715088000001,0.5904859732,3271243759.9443464,343361.6601386514
183,183,5001400,827228829,41535215,3,114,2103,C2,21,2146384.0,0.7808226422,0.7808226422,0.8576409067,0.0,0.38044690789999996,1.0,0.41152325149999996,0.41152325149999996,0.5547429639,0.6168037839,870350716.5016979,169552.8320667131
184,184,5001400,9935642339,215289310,3,114,1303,C2,13,3716600.5,0.7873719884999999,0.7873719884999999,0.7897380205,0.0,0.2841589214,1.0,0.5710894331,0.5710894331,0.6857965037999999,0.5330655883,10150925056.846058,670003.5362972617
185,185,5001400,31014152686,539985246,1,114,2701,C2,27,2506800.5,0.829620103,0.829620103,0.8324437778,0.0,0.3265825264,1.0,0.22546574960000001,0.22546574960000001,0.46348470810000003,0.5714739945,31556729717.479103,1101931.1366961221
186,186,5001400,66914092826,282504947,19,114,4819,C2,48,1999413.5,0.705842382,0.705842382,0.7064000306999999,0.0,0.2811136518,1.0,0.38893499439999996,0.38893499439999996,0.428746474,0.53020152,67193955769.37508,1733121.7326316219
187,187,5001400,57855934634,1048904358,4,114,504,C2,5,2000231.5,0.7976540437999999,0.7976540437999999,0.8103510070000001,0.0,0.2847957697,1.0,0.40705806969999997,0.40705806969999997,0.4895777328,0.5336625990999999,58906939265.88629,1612209.195628716
188,188,5001400,44742395292,2227325925,4,114,4104,C2,41,2044465.0,0.8594304368000001,0.8593879597,0.8787584817,0.0,0.4031207205,4.0,0.449527634,0.4495289321,0.5595724623,0.6349178849,45161535244.46914,1186510.8658781694
189,189,5001400,886374748,24940809,7,114,807,C2,8,0.0,0.6295534794,0.6295534794,0.629553655,0.0,0.1529961417,1.0,0.3228241019,0.3228241019,0.31318548879999997,0.3911472123,910968103.6418723,273537.12509002
190,190,5001400,590662417,11211751,3,114,3903,C2,39,0.0,0.6501672806000001,0.6501672806000001,0.6501606924000001,0.0,0.059703129800000004,1.0,0.5496065199,0.5496065199,0.5351587479,0.244342239,601828778.9737027,355912.1864819806
191,191,5001400,5579807939,136790956,31,114,4831,C2,48,0.0,0.8174193573,0.8174193573,0.8174206253,0.0,0.4575694775,1.0,0.6508164216,0.6508164216,0.6007923561,0.6764388202,5716266696.722886,396216.5846489468
192,192,5001400,6283742249,702360339,20,114,1220,C2,12,8322865.5,0.739981641,0.739981641,0.7399818382,0.0,0.2202865054,1.0,0.4763457654,0.4763457654,0.4867388243,0.4693468924,6984535487.859131,631218.5445339335
193,193,5001400,484457250,10436501,29,114,4829,C2,48,0.0,0.6004061933,0.6004061933,0.6004053856,0.0,0.0892283862,1.0,0.3216722331,0.3216722331,0.321674043,0.2987112088,494918414.4453714,264009.90400579607
194,194,5001400,21214043423,3364150775,34,114,4834,C2,48,4573539.5,0.5031798756,0.5236222196,0.6188746871,0.0,0.0592397067,10.0,0.1473376102,0.1610556974,0.245157173,0.24339208420000003,21978757803.263027,2159235.7093453417
195,195,5001400,142550296795,354326243,1,114,401,C2,4,2000001.5,0.7414707459000001,0.7414707459000001,0.7428882461,0.0,0.2090101647,1.0,0.47937029859999997,0.47937029859999997,0.5996008379,0.457176295,142904934898.4627,2931195.879374171
196,196,5001400,2424227185,44673127,42,114,642,C2,6,0.0,0.6289620361,0.6289620361,0.6289630668,0.0,0.1158078666,1.0,0.348939451,0.348939451,0.3476703963,0.34030554890000003,2469063637.520805,517609.26717242994
197,197,5001400,8867867645,4923406204,98,114,7298,C3,72,0.0,0.879184029,0.6356906755,1.0,0.0,0.2037135619,14.0,0.32082414940000004,0.1273382128,1.0,0.451346388,9029726452.154495,746332.3346653854
198,198,5001400,1792058621,48806003,4,114,3404,C2,34,13560656.0,0.7101508921999999,0.7101508921999999,0.7119771636,0.0,0.2377354383,1.0,0.46748678409999994,0.46748678409999994,0.486159835,0.48758121200000004,1836103593.2619193,311534.79508464463
199,199,5001400,760241568,2272683,5,114,405,C2,4,0.0,0.8811842094,0.8811842094,0.8812046314,0.0,0.5221482699000001,1.0,0.5489216557,0.5489216557,0.5469775232,0.722598277,762433766.4158306,135459.3762043326
200,200,5001400,37434105215,1114287011,5,114,2205,C2,22,2729910.5,0.5706300375,0.5706300375,0.779055623,0.0,0.1043873325,1.0,0.366894583,0.366894583,0.6183022579999999,0.3230902854,38547782046.50218,2154173.750131352
201,201,5001400,7464777770,404568113,6,114,2706,C2,27,2689882.5,0.6228898654999999,0.6228898654999999,0.6237242363000001,0.0,0.228136817,1.0,0.41136553130000003,0.41136553130000003,0.40395012799999996,0.47763669979999995,7869390851.444326,658381.7760293882
202,202,5001400,1683486679,3359897981,1,114,3601,C2,36,2806670.0,0.67156225,0.5635279325,0.9175969023,0.0,0.1477719868,4.0,0.18395638120000002,0.1760999197,0.8996955389,0.3844112209,2169189982.271291,429494.5634070858
203,203,5001400,15500289213,241901116,4,114,4704,C2,47,3174230.0,0.6849387557,0.6849387557,0.6852556521,0.0,0.1441164925,1.0,0.3415145842,0.3415145842,0.4133152575,0.3796267805,15741589678.836075,1171581.1731768444
204,204,5001400,475344959,104685434,9,114,5309,C2,53,6620246.0,0.6499080299000001,0.6499080299000001,0.7258560937,0.0,0.1550277911,1.0,0.2482452011,0.2482452011,0.30210813,0.3937356868,527563678.8805094,206793.83941934962
205,205,5001400,437439791,309741,35,114,635,C2,6,0.0,0.6075384406000001,0.6075384406000001,0.6075369005,0.0,0.22703584359999998,1.0,0.2843913793,0.2843913793,0.2843931529,0.4764827842,437687475.7074983,155646.6501065
206,206,5001400,1286295892,22908651,4,114,1304,C2,13,0.0,0.8038174658,0.8038174658,0.8038110262,0.0,0.2797301865,1.0,0.5353468961,0.5353468961,0.5353499475,0.528895251,1309183722.7737834,242513.3009774698
207,207,5001400,517193676,1485839,20,114,4820,C2,48,0.0,0.6894733923,0.6894733923,0.6894720031999999,0.0,0.18496163129999998,1.0,0.48383617310000004,0.48383617310000004,0.4796407328,0.43007165840000006,518779469.39201075,187739.43163257878
208,208,5001400,1245609118,97780944,3,114,4803,C2,48,0.0,0.8713614862000001,0.8713614862000001,0.8713660958,0.0,0.3979860389,1.0,0.5049377331,0.5049377331,0.5049419826,0.6308613468,1343474807.008517,205961.3722364865
209,209,5001400,691527661,296833864,52,114,652,C2,6,3379002.0,0.5878266901,0.5878266901,0.6264584797,0.0,0.1044479973,1.0,0.25983982850000004,0.25983982850000004,0.2961865734,0.3231841539,741264966.4809287,298635.6224846781
210,210,5001400,13496387535,412947645,9,114,1309,C2,13,2472720.0,0.8437628223,0.8437628223,0.9348732801,0.0,0.3125516981,1.0,0.3653695303,0.3653695303,0.5456030603,0.5590632327,13909888210.686209,747835.0575375457
211,211,5001400,18590760488,399959933,2,114,2102,C2,21,4765338.0,0.6373991453,0.6373991453,0.6762949159,0.0,0.1190805006,1.0,0.33637596420000004,0.33637596420000004,0.43904798159999997,0.34508042619999996,18990454604.267704,1415638.2443854618
212,212,5001400,162473270,97425176,7,114,2507,C2,25,10193919.5,0.5060255953,0.4214407483,0.49091250810000003,0.0,0.0769505487,7.0,0.2094431726,0.2140690896,0.2527354375,0.2773996191,177245277.92853755,170132.1571149153
213,213,5001400,2316332541,70035044,13,114,3913,C2,39,2701749.0,0.5823597402,0.5823597402,0.5824336414,0.0,0.08601782,1.0,0.2945146386,0.2945146386,0.2981199714,0.2932879473,2386572428.127629,590470.2559498133
214,214,5001400,4710544130,59087113,10,114,610,C2,6,0.0,0.7643913116,0.7643913116,0.7643951853000001,0.0,0.3345182509,1.0,0.4852505423,0.4852505423,0.46425296759999995,0.5783755276,4769225086.369993,423271.40835456905
215,215,5001400,676243090,8800785,21,114,1221,C2,12,0.0,0.6047472459000001,0.6047472459000001,0.6047444364,0.0,0.2660577815,1.0,0.2886326893,0.2886326893,0.3130795838,0.5158078921,685064810.8469105,179879.9587431164
216,216,5001400,8693348304,193080454,11,114,4211,C2,42,0.0,0.5655936362,0.5655936362,0.5655936909,0.0,0.1391664473,1.0,0.1962969836,0.1962969836,0.1963713189,0.37305019409999995,8886613278.494131,895789.1592359741
217,217,5001400,747448594,489617624,33,114,633,C2,6,3353121.0,0.4185644189,0.4185644189,0.6835951441,0.0,0.1281183416,1.0,0.197219295,0.197219295,0.4832708992,0.35793622560000005,751874355.5929508,271563.8231106107
218,218,5001400,9384315442,51592866,14,114,1314,C2,13,2018399.0,0.7786570012999999,0.7786570012999999,0.7809196039,0.0,0.3124625003,1.0,0.45221549549999995,0.45221549549999995,0.6192410705,0.5589834525999999,9435669845.71052,616016.505029078
