,state_id,STATEFP,seat_id,CD114FP,d_votes,r_votes,other_votes,d_vote_share,r_vote_share,other_vote_share,d_won,r_won,other_won
218,MO,29,3,3,116109,282424,8328,0.28537756137845605,0.6941535315500871,0.020468907071456835,0,1,0
219,MO,29,4,4,107582,245109,9945,0.29666662989885173,0.6759091761435709,0.027424193957577295,0,1,0
220,MO,29,5,5,205079,135677,9234,0.5859567416211892,0.3876596474184977,0.02638361096031315,1,0,0
221,MO,29,6,6,120876,259030,8157,0.311485506219351,0.6674947109103418,0.02101978287030714,0,1,0
222,MO,29,7,7,98059,254366,15565,0.26647191499769013,0.6912307399657599,0.04229734503654991,0,1,0
223,MO,29,8,8,70504,253646,5846,0.2136510745584795,0.7686335591946569,0.0177153662468636,0,1,0
224,MS,28,1,1,103994,228731,280,0.31228960526118227,0.6868695665230252,0.0008408282157925557,0,1,0
225,MS,28,2,2,196331,101037,203,0.6597786746692386,0.33953913519798634,0.0006821901327750352,1,0,0
226,MS,28,3,3,119880,220547,0,0.35214598137045533,0.6478540186295446,0.0,0,1,0
227,MS,28,4,4,0,255960,8670,0.0,0.9672372746854098,0.03276272531459018,0,1,0
228,MT,30,1,1,262340,339169,0,0.43613645016117797,0.563863549838822,0.0,0,1,0
229,NC,37,1,1,188870,159748,0,0.541767780206415,0.45823221979358497,0.0,1,0,0
230,NC,37,2,2,311887,172544,10913,0.6296371814335089,0.34833166445944636,0.0220311541070448,1,0,0
231,NC,37,3,3,132752,229800,0,0.3661598887883669,0.6338401112116331,0.0,0,1,0
232,NC,37,4,4,332424,161301,0,0.6732978885006836,0.32670211149931644,0.0,1,0,0
233,NC,37,5,5,119845,257842,7555,0.31109017189195365,0.6692987784301816,0.019611049677864822,0,1,0
234,NC,37,6,6,253530,153597,0,0.6227295168338135,0.3772704831661865,0.0,1,0,0
235,NC,37,7,7,179053,272448,0,0.3965727650658581,0.6034272349341419,0.0,0,1,0
236,NC,37,8,8,177781,202774,0,0.467162433813772,0.532837566186228,0.0,0,1,0
237,NC,37,9,9,178508,223022,0,0.44456952157995666,0.5554304784200433,0.0,0,1,0
238,NC,37,10,10,128146,284019,0,0.3109094658692514,0.6890905341307486,0.0,0,1,0
239,NC,37,11,11,190609,245350,14185,0.42344005473803936,0.5450478069240066,0.031512138337954076,0,1,0
240,NC,37,13,13,124684,267181,0,0.3181810062138747,0.6818189937861253,0.0,0,1,0
241,ND,38,1,1,97970,245229,12024,0.2757985828620331,0.6903522575959327,0.03384915954203416,0,1,0
242,NE,31,1,1,119622,189006,8938,0.3766839019290478,0.5951707676514488,0.02814533041950335,0,1,0
243,NE,31,2,2,155706,171071,10185,0.462087713154599,0.5076863266481086,0.030225960197292276,0,1,0
244,NE,31,3,3,50699,225194,10931,0.176759964298664,0.7851295568013834,0.03811047889995258,0,1,0
245,NH,33,1,1,205606,185159,9830,0.5132515383367241,0.46220996268051273,0.02453849898276314,1,0,0
246,NH,33,2,2,208289,168886,9172,0.539124155228331,0.4371355284239298,0.02374031634773921,1,0,0
247,NJ,34,1,1,225041,135835,0,0.6235964708099181,0.3764035291900819,0.0,1,0,0
248,NJ,34,2,2,163065,183035,6337,0.4626784361460346,0.5193410453499491,0.01798051850401632,0,1,0
249,NJ,34,3,3,227555,192797,5452,0.5344125466176927,0.4527834402682925,0.0128040131140149,1,0,0
250,NJ,34,4,4,161462,250260,7767,0.38490163031688557,0.5965829854894884,0.018515384193626055,0,1,0
251,NJ,34,5,5,225043,193167,5125,0.5315955448994295,0.4562982035503797,0.012106251550190747,1,0,0
252,NJ,34,6,6,199645,126756,0,0.6116556015453384,0.3883443984546616,0.0,1,0,0
253,NJ,34,7,7,219629,214315,0,0.5061229098685545,0.49387709013144554,0.0,1,0,0
254,NJ,34,8,8,144049,42965,2368,0.7606266699052708,0.22686950185339683,0.012503828241332334,1,0,0
255,NJ,34,9,9,201135,96653,7067,0.6597726788145184,0.3170458086631349,0.023181512522346688,1,0,0
256,NJ,34,10,10,228055,35740,7313,0.8411961284801629,0.13182938164864186,0.026974489871195242,1,0,0
257,NJ,34,11,11,235135,205970,0,0.5330590222282676,0.4669409777717324,0.0,1,0,0
258,NJ,34,12,12,230883,114591,6251,0.6564304499253678,0.3257971426540621,0.017772407420570048,1,0,0
259,NM,35,1,1,185336,133789,0,0.5807630238934587,0.4192369761065413,0.0,1,0,0
260,NM,35,2,2,120766,141227,145,0.46069627448138006,0.5387505817546483,0.0005531437639716485,0,1,0
261,NM,35,3,3,174452,126711,0,0.57926106460621,0.4207389353937901,0.0,1,0,0
262,NV,32,1,1,137868,74490,10855,0.6176521976766586,0.33371712221062394,0.04863068011271745,1,0,0
263,NV,32,2,2,155780,216078,10815,0.40708385488393484,0.564654417740473,0.028261727375592217,0,1,0
264,NV,32,3,3,203421,190975,22856,0.48752552414368294,0.45769702721616673,0.054777448640150314,1,0,0
265,NV,32,4,4,168457,152284,11728,0.5066848337739759,0.45803969693415025,0.03527546929187383,1,0,0
268,NY,36,3,3,172120,149692,1914,0.5316842020721227,0.46240339052161394,0.005912407406263321,1,0,0
269,NY,36,4,4,199012,152573,3129,0.5610491832856893,0.4301296255574914,0.008821191156819296,1,0,0
270,NY,36,5,5,187590,0,113,0.9993979851147824,0.0,0.0006020148852176044,1,0,0
271,NY,36,6,6,106131,63324,0,0.626307869345844,0.37369213065415596,0.0,1,0,0
272,NY,36,7,7,142815,27907,1158,0.8308994647428438,0.16236327670467768,0.006737258552478473,1,0,0
273,NY,36,8,8,175140,36873,0,0.8260814195355946,0.17391858046440548,0.0,1,0,0
274,NY,36,9,9,170898,36847,1947,0.8149953264788357,0.17571962688133072,0.00928504663983366,1,0,0
275,NY,36,10,10,120273,52842,2156,0.6862116379777602,0.3014874109236554,0.012300951098584478,1,0,0
277,NY,36,12,12,153815,37973,2732,0.7907413119473576,0.19521385975735142,0.014044828295290973,1,0,0
278,NY,36,13,13,179589,16787,2747,0.9018998307578733,0.08430467600427877,0.013795493237847962,1,0,0
279,NY,36,14,14,105455,46877,1042,0.6875676451028205,0.30563850457052694,0.0067938503266524964,1,0,0
280,NY,36,15,15,136471,18198,0,0.8823422922499013,0.1176577077500986,0.0,1,0,0
281,NY,36,16,16,161730,0,33608,0.8279495029128997,0.0,0.1720504970871003,1,0,0
282,NY,36,17,17,136185,100237,15232,0.5411596875074507,0.39831276276156946,0.06052754973097984,1,0,0
283,NY,36,18,18,143488,131095,2576,0.5177100509094058,0.4729956450990226,0.009294303991571625,1,0,0
284,NY,36,19,19,156950,139294,7810,0.5161912028784361,0.4581225703329014,0.02568622678866254,1,0,0
285,NY,36,20,20,168909,125991,111,0.5725515319767738,0.42707221086671343,0.000376257156512808,1,0,0
286,NY,36,21,21,103737,173416,55,0.3742208017084644,0.6255807913191539,0.00019840697238174943,0,1,0
288,NY,36,23,23,105331,170079,3274,0.37795854803289747,0.6102933788807394,0.01174807308636305,0,1,0
290,NY,36,25,25,204759,135776,5464,0.5917907277188662,0.3924173191251998,0.015791953155933975,1,0,0
291,NY,36,26,26,170259,82301,3542,0.6648093337810717,0.321360239279662,0.013830426939266387,1,0,0
292,NY,36,27,27,117883,211136,4347,0.35361434579411216,0.6333459320986543,0.013039722107233491,0,1,0
293,OH,39,1,1,172022,199560,13760,0.44641383498295023,0.5178776255897358,0.03570853942731392,0,1,0
294,OH,39,2,2,146781,230430,114,0.3890041741204532,0.6106936990657921,0.0003021268137547207,0,1,0
295,OH,39,3,3,227420,93569,534,0.7073210936698152,0.29101806091632637,0.0016608454138584176,1,0,0
296,OH,39,4,4,101595,234711,9790,0.2935457214183348,0.6781673292959179,0.028286949285747306,0,1,0
297,OH,39,5,5,120801,256408,0,0.3202495168460986,0.6797504831539014,0.0,0,1,0
298,OH,39,6,6,85368,248127,0,0.25597984977286015,0.7440201502271399,0.0,0,1,0
299,OH,39,7,7,102271,236607,11671,0.2917452339045326,0.674961275028598,0.03329349106686939,0,1,0
300,OH,39,8,8,110757,246177,130,0.31018808953016824,0.6894478300808818,0.00036408038894988014,0,1,0
301,OH,39,9,9,190328,111385,246,0.6303107375504622,0.3688745823108435,0.000814680138694326,1,0,0
302,OH,39,10,10,151976,212972,0,0.41643193002838763,0.5835680699716124,0.0,0,1,0
303,OH,39,11,11,242098,60323,0,0.8005330317669739,0.19946696823302615,0.0,1,0,0
304,OH,39,12,12,182847,241790,13035,0.41777175601820543,0.5524456670748872,0.029782576906907457,0,1,0
305,OH,39,13,13,173631,148648,8522,0.524880517289851,0.449357770986182,0.025761711723966976,1,0,0
306,OH,39,14,14,158465,238618,0,0.39907273794143794,0.6009272620585621,0.0,0,1,0
307,OH,39,15,15,139678,241925,227,0.3658120105806249,0.6335934840112092,0.0005945054081659377,0,1,0
308,OH,39,16,16,149667,247295,0,0.3770310508310619,0.6229689491689381,0.0,0,1,0
309,OK,40,1,1,109641,213700,12130,0.32682705807655504,0.6370148239341106,0.036158117989334396,0,1,0
310,OK,40,2,2,63472,216511,8544,0.21998634443223686,0.7504011756265445,0.029612479941218673,0,1,0
311,OK,40,3,3,66501,242677,0,0.2150896894345652,0.7849103105654348,0.0,0,1,0
312,OK,40,4,4,90459,213096,10803,0.2877579065905751,0.6778768156051381,0.03436527780428683,0,1,0
313,OK,40,5,5,145658,158191,0,0.47937626913368153,0.5206237308663184,0.0,0,1,0
314,OR,41,1,1,297071,161928,0,0.6472149176795592,0.3527850823204408,0.0,1,0,0
315,OR,41,2,2,168673,273535,14066,0.36967480066801967,0.5994972319264301,0.030827967405550175,0,1,0
316,OR,41,3,3,343568,110557,15740,0.7312057718706437,0.23529524437870453,0.03349898375065178,1,0,0
317,OR,41,4,4,246969,224394,10444,0.5125890657462427,0.465734204774941,0.021676729478816208,1,0,0
318,OR,41,5,5,234803,204282,12626,0.5198080188439068,0.45224048119262095,0.02795149996347222,1,0,0
319,PA,42,1,1,191875,249804,0,0.43442183123942957,0.5655781687605704,0.0,0,1,0
320,PA,42,2,2,198268,75083,0,0.7253238510193853,0.27467614898061465,0.0,1,0,0
321,PA,42,3,3,341922,33728,0,0.9102142952216159,0.08978570477838413,0.0,1,0,0
322,PA,42,4,4,264638,179926,0,0.5952753709252211,0.4047246290747789,0.0,1,0,0
323,PA,42,5,5,256021,139686,0,0.6469963887421754,0.3530036112578246,0.0,1,0,0
324,PA,42,6,6,226440,177526,0,0.5605422238505221,0.43945777614947795,0.0,1,0,0
325,PA,42,7,7,197907,181744,0,0.5212866553755949,0.47871334462440507,0.0,1,0,0
326,PA,42,8,8,178442,166229,0,0.5177168952421295,0.48228310475787056,0.0,1,0,0
327,PA,42,9,9,118315,233076,0,0.33670469647771284,0.6632953035222872,0.0,0,1,0
328,PA,42,10,10,182938,208896,0,0.46687627924069885,0.5331237207593011,0.0,0,1,0
329,PA,42,11,11,141325,241915,0,0.3687636989875796,0.6312363010124205,0.0,0,1,0
330,PA,42,12,12,99073,240751,0,0.29154209237723056,0.7084579076227694,0.0,0,1,0
331,PA,42,13,13,96713,267906,0,0.26524399441608915,0.7347560055839109,0.0,0,1,0
332,PA,42,14,14,131858,241663,0,0.35301361904685413,0.6469863809531459,0.0,0,1,0
333,PA,42,15,15,92149,255059,0,0.2653999907836225,0.7346000092163775,0.0,0,1,0
334,PA,42,16,16,143904,210066,0,0.406542927366726,0.593457072633274,0.0,0,1,0
335,PA,42,17,17,221547,211951,0,0.5110681018136185,0.4889318981863815,0.0,1,0,0
336,PA,42,18,18,265075,117941,0,0.6920729160139524,0.30792708398604757,0.0,1,0,0
337,RI,44,1,1,157854,0,63707,0.7124629334585058,0.0,0.2875370665414942,1,0,0
338,RI,44,2,2,153607,109855,0,0.5830328472417274,0.41696715275827256,0.0,1,0,0
339,SC,45,1,1,210627,216042,0,0.4936543315778742,0.5063456684221258,0.0,0,1,0
340,SC,45,2,2,155118,202715,6163,0.4261530346487324,0.5569154606094573,0.01693150474181035,0,1,0
341,SC,45,3,3,95712,237544,0,0.2872026310103944,0.7127973689896056,0.0,0,1,0
342,SC,45,4,4,133023,222126,5090,0.3692631836086598,0.6166073079261268,0.014129508465213372,0,1,0
343,SC,45,5,5,145958,220005,0,0.3988326688763618,0.6011673311236382,0.0,0,1,0
344,SC,45,6,6,197477,89258,2646,0.6824117685680815,0.30844457652713897,0.009143654904779513,1,0,0
345,SC,45,7,7,138863,224993,0,0.38164273778637703,0.618357262213623,0.0,0,1,0
346,SD,46,1,1,0,321984,75748,0.0,0.8095501493467964,0.19044985065320366,0,1,0
347,TN,47,1,1,68211,227838,8602,0.2238988219306682,0.7478655904625292,0.028235587606802538,0,1,0
348,TN,47,2,2,109298,238447,4574,0.3102245408280564,0.6767929064285492,0.012982552743394481,0,1,0
349,TN,47,3,3,97510,215318,7022,0.30486165390026576,0.6731843051430358,0.02195404095669845,0,1,0
350,TN,47,4,4,111238,223200,0,0.33261172474419776,0.6673882752558022,0.0,0,1,0
351,TN,47,6,6,83694,257219,8139,0.2397751624399803,0.7369073948867217,0.02331744267329796,0,1,0
352,TN,47,7,7,95743,244623,9586,0.273588949341624,0.6990187225676664,0.027392328090709583,0,1,0
353,TN,47,8,8,97561,226949,6741,0.2945228844592167,0.6851269882958844,0.020350127244898885,0,1,0
354,TN,47,9,9,187258,48688,6136,0.7735312827884766,0.20112193389016944,0.02534678332135392,1,0,0
355,TX,48,1,1,83016,219726,0,0.27421368690171827,0.7257863130982817,0.0,0,1,0
356,TX,48,2,2,148727,197300,5582,0.4229897414457537,0.5611346694766061,0.01587558907764022,0,1,0
357,TX,48,3,3,179458,230512,8621,0.4287192032317943,0.5506855140220406,0.020595282746165112,0,1,0
358,TX,48,4,4,77651,255598,7612,0.22780840283869377,0.7498599135718078,0.022331683589498358,0,1,0
359,TX,48,5,5,100743,173836,5834,0.35926651046848757,0.619928462660433,0.020805026871079442,0,1,0
360,TX,48,6,6,149530,179507,10955,0.439804465987435,0.5279741876279442,0.03222134638462081,0,1,0
361,TX,48,7,7,159529,149054,5542,0.5078519697572622,0.47450537206526067,0.01764265817747712,1,0,0
362,TX,48,8,8,97409,277327,7735,0.2546833616143446,0.7250928828590926,0.0202237555265628,0,1,0
363,TX,48,9,9,172938,49575,6594,0.7548350770600636,0.21638361115112154,0.028781311788814833,1,0,0
364,TX,48,10,10,187686,217216,8992,0.4534639303783094,0.5248107003242376,0.02172536929745297,0,1,0
365,TX,48,11,11,53399,232372,5801,0.18314172828666675,0.7969626713127461,0.019895600400587164,0,1,0
366,TX,48,12,12,121250,233853,11918,0.3303625678094714,0.6371651758346253,0.03247225635590334,0,1,0
367,TX,48,13,13,47777,220566,5607,0.17440043803613797,0.8051323234166818,0.020467238547180144,0,1,0
368,TX,48,14,14,118574,190541,0,0.3835918671044757,0.6164081328955243,0.0,0,1,0
369,TX,48,15,15,115605,109017,4295,0.5050083654774438,0.4762293757125945,0.01876225880996169,1,0,0
370,TX,48,16,16,154108,84006,0,0.6472026004350857,0.3527973995649143,0.0,1,0,0
371,TX,48,17,17,125565,171390,9918,0.4091757828156925,0.558504658278832,0.032319558905475554,0,1,0
372,TX,48,18,18,180952,58033,7910,0.7329107515340529,0.2350513376131554,0.03203791085279167,1,0,0
373,TX,48,19,19,60579,198210,6271,0.22854825322568476,0.7477929525390478,0.023658794235267486,0,1,0
374,TX,48,20,20,175078,89628,6017,0.6467053039453611,0.3310690262740883,0.0222256697805506,1,0,0
375,TX,48,21,21,205319,235171,8655,0.45713299713900857,0.5235970566298189,0.01926994623117256,0,1,0
376,TX,48,22,22,181998,210259,15791,0.4460210563463122,0.5152800650903815,0.038698878563306276,0,1,0
377,TX,48,23,23,137692,149399,8369,0.4660258579841603,0.5056488187910377,0.028325323224802003,0,1,0
378,TX,48,24,24,163326,167910,12785,0.4747559015292671,0.48808066949401346,0.03716342897671945,0,1,0
379,TX,48,25,25,165697,220088,7738,0.42106052251075543,0.5592760778912541,0.01966339959799046,0,1,0
380,TX,48,26,26,161009,261963,9243,0.37252062052450746,0.6060941892345245,0.021385190240968036,0,1,0
381,TX,48,27,27,95466,172305,5482,0.34936853392277484,0.6305694722473312,0.020061993829893907,0,1,0
382,TX,48,28,28,137494,91925,6425,0.5829870592425501,0.38977035667644716,0.027242584081002698,1,0,0
383,TX,48,29,29,111305,42840,2328,0.7113367801473737,0.2737852536859394,0.014877966166686905,1,0,0
384,TX,48,30,30,204928,48685,10851,0.7748805130376913,0.18408932784802468,0.04103015911428399,1,0,0
385,TX,48,31,31,176293,212695,9099,0.442850432191958,0.5342927551012718,0.02285681270677013,0,1,0
386,TX,48,32,32,178542,157867,7278,0.5194901174615275,0.45933363787399584,0.02117624466447669,1,0,0
387,TX,48,33,33,105317,39638,12651,0.6682296359275662,0.2515005773891857,0.0802697866832481,1,0,0
388,TX,48,34,34,111470,84155,5470,0.5543151246923096,0.418483801188493,0.027201074119197394,1,0,0
389,TX,48,35,35,176373,80795,12629,0.6537248375630567,0.29946589472825863,0.046809267708684675,1,0,0
390,TX,48,36,36,73419,222703,6418,0.2426753487142196,0.7361109274806638,0.02121372380511668,0,1,0
391,UT,49,1,1,104194,237988,41,0.30446229505322553,0.6954179000242532,0.00011980492252127998,0,1,0
392,UT,49,2,2,129762,208997,15465,0.3663275215682732,0.5900136636704458,0.043658814761281,0,1,0
393,UT,49,3,3,96067,246674,15929,0.2678423062982686,0.6877463964089553,0.04441129729277609,0,1,0
394,UT,49,4,4,175031,177170,21433,0.4684557615206325,0.4741806152545004,0.057363623224867114,0,1,0
395,VA,51,1,1,186923,260614,0,0.4176704942831542,0.5823295057168457,0.0,0,1,0
396,VA,51,2,2,185733,165031,9170,0.5160196035939922,0.45850350342007146,0.02547689298593631,1,0,0
397,VA,51,3,3,233326,107299,0,0.6849937614678899,0.31500623853211007,0.0,1,0,0
398,VA,51,4,4,241142,149625,0,0.6170991921016872,0.3829008078983128,0.0,1,0,0
399,VA,51,5,5,190315,210988,0,0.4742426545527943,0.5257573454472058,0.0,0,1,0
400,VA,51,6,6,134729,246606,0,0.3533087705036254,0.6466912294963746,0.0,0,1,0
401,VA,51,7,7,230893,222623,0,0.5091176496529339,0.490882350347066,0.0,1,0,0
402,VA,51,8,8,301454,95365,0,0.7596763259823749,0.24032367401762517,0.0,1,0,0
403,VA,51,10,10,268734,206253,0,0.5657712737401234,0.4342287262598766,0.0,1,0,0
404,VA,51,11,11,280725,111380,0,0.7159434335190829,0.2840565664809171,0.0,1,0,0
405,VT,50,1,1,238827,95830,20182,0.6730573584076158,0.270066142673156,0.056876498919228156,1,0,0
406,WA,53,1,1,249514,175955,0,0.5864446058349727,0.4135553941650273,0.0,1,0,0
407,WA,53,2,2,254964,148177,0,0.6324437355664644,0.3675562644335357,0.0,1,0,0
408,WA,53,3,3,180980,235089,0,0.43497592947323643,0.5650240705267636,0.0,0,1,0
409,WA,53,4,4,102248,201503,0,0.3366178218343314,0.6633821781656686,0.0,0,1,0
410,WA,53,5,5,155315,247021,0,0.3860330668893661,0.6139669331106339,0.0,0,1,0
411,WA,53,6,6,247101,168419,0,0.5946789564882556,0.4053210435117443,0.0,1,0,0
412,WA,53,7,7,386872,78171,0,0.8319058667693096,0.1680941332306905,0.0,1,0,0
413,WA,53,8,8,212464,197905,41,0.5176871908579226,0.48221290904217734,9.99000999000999e-05,1,0,0
414,WA,53,9,9,258594,89614,0,0.7426423287230621,0.2573576712769379,0.0,1,0,0
415,WA,53,10,10,287952,0,1157,0.9959980491786835,0.0,0.004001950821316528,1,0,0
416,WI,55,1,1,163170,238271,0,0.4064607252373325,0.5935392747626675,0.0,0,1,0
417,WI,55,2,2,318523,138306,0,0.6972477666698043,0.30275223333019574,0.0,1,0,0
418,WI,55,3,3,199885,189619,0,0.5131782985540585,0.4868217014459415,0.0,1,0,0
419,WI,55,4,4,232668,70769,7911,0.7472924187725631,0.22729871397921297,0.025408867248223853,1,0,0
420,WI,55,5,5,175902,265434,0,0.39856707814454295,0.601432921855457,0.0,0,1,0
421,WI,55,6,6,164239,238874,220,0.4072044687640238,0.5922500762397325,0.0005454549962437985,0,1,0
422,WI,55,7,7,162741,252046,0,0.3923483619303402,0.6076516380696598,0.0,0,1,0
423,WI,55,8,8,149558,268173,0,0.35802466180388814,0.6419753381961119,0.0,0,1,0
424,WV,54,1,1,81059,180260,24,0.3101632720218257,0.6897448946403768,9.183333779745392e-05,0,1,0
425,WV,54,2,2,100799,172195,0,0.3692352212869147,0.6307647787130852,0.0,0,1,0
426,WV,54,3,3,64898,161501,27,0.2866190278501585,0.7132617278934398,0.00011924425640164999,0,1,0
427,WY,56,1,1,66576,185732,18059,0.24624306960538822,0.6869625361083268,0.06679439428628493,0,1,0
